CCC-99B42F68FCDACF4A818C7DC0718F902E,0,CCC_TOP_ORG_NAME,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:49.697,2024-12-17 11:58:56.287,steliosk,sa,0,0,1,0,NULL,0,0,0,NULL,Top Org Name,NULL,0,NULL,0,NULL,0,0,0,0,0,1,<Key><T>DialogColumn</T><P>CCC-99B42F68FCDACF4A818C7DC0718F902E</P></Key>,0,NULL,0,0,NULL,0,0,0,0,56,0,0,0,1,nvarchar,256,1,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-670614FDA9E4DC4FB164C5DFE92B75B9,0,CCC_UID_Person,0,0,0,6,NULL,0,NULL,2024-12-16 14:27:43.147,2025-03-26 07:26:10.877,steliosk,steliosk,0,0,1,1,NULL,0,0,0,NULL,CCC_UID_Person,NULL,0,NULL,0,NULL,0,0,0,0,0,1,<Key><T>DialogColumn</T><P>CCC-670614FDA9E4DC4FB164C5DFE92B75B9</P></Key>,0,NULL,0,0,NULL,0,0,0,0,0,0,0,0,1,varchar,38,1,CCC-T-CCCOAMCONTRACTS,0,0,1,0,NULL,0,0,0,0,NULL,0,Value = False,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-1B7C902B7930CC40BC49521EAD09F766,0,UID_CCC_OAM_CONTRACTS,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:48.560,2024-12-17 11:58:56.347,steliosk,sa,1,0,1,1,NULL,0,0,0,NULL,Key,NULL,0,NULL,0,NULL,0,0,0,0,0,0,<Key><T>DialogColumn</T><P>CCC-1B7C902B7930CC40BC49521EAD09F766</P></Key>,0,NULL,0,0,NULL,0,0,0,0,36,0,0,0,1,varchar,38,0,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-43AFDDF1DD6A3444A6F3E53A513402D4,0,XDateInserted,0,0,0,5,NULL,0,NULL,2024-12-16 14:22:48.637,2024-12-17 11:58:56.370,steliosk,sa,0,0,1,0,XDateInserted,0,0,0,NULL,XDateInserted,NULL,0,NULL,0,NULL,0,0,0,0,0,0,<Key><T>DialogColumn</T><P>CCC-43AFDDF1DD6A3444A6F3E53A513402D4</P></Key>,0,NULL,0,0,NULL,0,0,0,0,8,0,0,0,1,datetime,0,0,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-724C578BE82F0B4B96E4886C33689A20,0,XDateUpdated,0,0,0,5,NULL,0,NULL,2024-12-16 14:22:48.707,2024-12-17 11:58:56.390,steliosk,sa,0,0,1,0,XDateUpdated,0,0,0,NULL,XDateUpdated,NULL,0,NULL,0,NULL,0,0,0,0,0,0,<Key><T>DialogColumn</T><P>CCC-724C578BE82F0B4B96E4886C33689A20</P></Key>,0,NULL,0,0,NULL,0,0,0,0,8,0,0,0,1,datetime,0,0,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-51E16C129122844FB2AE86D31CF7291F,0,XMarkedForDeletion,0,0,0,1,NULL,0,NULL,2024-12-16 14:22:48.817,2024-12-17 11:58:56.410,steliosk,sa,0,0,1,0,XMarkedForDeletion,0,0,0,NULL,XMarkedForDeletion,NULL,0,NULL,0,NULL,0,0,0,0,0,0,<Key><T>DialogColumn</T><P>CCC-51E16C129122844FB2AE86D31CF7291F</P></Key>,0,NULL,0,0,NULL,0,0,0,0,4,0,0,0,1,int,0,0,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-650FF8BA3D1DFB4CB2C5BB88E47FE10E,0,XObjectKey,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:48.780,2024-12-17 11:58:56.430,steliosk,sa,0,0,1,0,XObjectKey,0,0,0,NULL,XObjectKey,NULL,0,NULL,0,NULL,0,0,0,0,0,0,<Key><T>DialogColumn</T><P>CCC-650FF8BA3D1DFB4CB2C5BB88E47FE10E</P></Key>,0,NULL,0,0,NULL,0,0,0,0,78,0,0,0,1,varchar,138,0,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-D1BC2A24309B8F4AA968B0D817AB8FA3,0,XTouched,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:48.743,2024-12-17 11:58:56.447,steliosk,sa,0,0,1,0,XTouched,0,0,0,NULL,XTouched,NULL,0,NULL,0,NULL,0,0,0,0,0,0,<Key><T>DialogColumn</T><P>CCC-D1BC2A24309B8F4AA968B0D817AB8FA3</P></Key>,0,NULL,0,0,NULL,0,0,0,0,0,0,0,0,1,nchar,1,0,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-5FA02B61A050E8498DF90A871562A158,0,XUserInserted,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:48.600,2024-12-17 11:58:56.467,steliosk,sa,0,0,1,0,XUserInserted,0,0,0,NULL,XUserInserted,NULL,0,NULL,0,NULL,0,0,0,0,0,0,<Key><T>DialogColumn</T><P>CCC-5FA02B61A050E8498DF90A871562A158</P></Key>,0,NULL,0,0,NULL,0,0,0,0,30,0,0,0,1,nvarchar,64,0,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-187BF9A53F9A6745AA75C6ED80A3109B,0,XUserUpdated,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:48.670,2024-12-17 11:58:56.490,steliosk,sa,0,0,1,0,XUserUpdated,0,0,0,NULL,XUserUpdated,NULL,0,NULL,0,NULL,0,0,0,0,0,0,<Key><T>DialogColumn</T><P>CCC-187BF9A53F9A6745AA75C6ED80A3109B</P></Key>,0,NULL,0,0,NULL,0,0,0,0,30,0,0,0,1,nvarchar,64,0,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
